class,bruise_bleed,has_ring,season,habitat,cap_diameter,cap_shape,cap_color,gill_color,stem_height,stem_width,stem_color
0,0,1,1,woods,6.9,spherical,brown,white,7.46,13.54,white
0,0,1,2,woods,7.22,spherical,brown,white,8.01,15.3,white
0,0,1,2,woods,7.67,convex,brown,white,7.85,13.84,white
0,0,1,1,woods,7.83,convex,brown,white,7.92,16.02,white
0,0,1,2,woods,6.11,convex,brown,white,7.53,14.06,white
0,0,1,1,woods,7.81,spherical,brown,white,7.8,14.7,white
0,0,1,1,woods,6.59,convex,brown,white,8.28,15.21,white
0,0,1,1,woods,6.59,convex,brown,white,8.58,12.09,white
0,0,1,1,woods,8.66,spherical,brown,white,8.87,16.85,white
0,0,1,1,woods,7.9,convex,brown,white,8.57,18.02,white
0,0,1,1,woods,6.69,convex,brown,white,7.4,14.25,white
0,0,1,2,woods,7.58,convex,brown,white,8.89,15.76,white
0,0,1,1,woods,7.22,spherical,brown,white,8.41,15.87,white
0,0,1,1,woods,7.37,convex,brown,white,7.22,14.66,white
0,0,1,2,woods,7.76,convex,brown,white,7.37,13.72,white
0,0,1,2,woods,6.84,spherical,brown,white,7.71,15.62,white
0,0,1,2,woods,7.7,spherical,brown,white,9.6,18.0,white
0,0,1,1,woods,9.14,spherical,brown,white,9.13,18.81,white
0,0,1,2,woods,7.94,spherical,brown,white,9.24,15.9,white
0,0,1,1,woods,6.37,convex,brown,white,7.38,13.26,white
0,0,1,2,woods,7.25,convex,brown,white,8.54,15.42,white
0,0,1,2,woods,8.28,spherical,brown,white,8.03,13.89,white
0,0,1,1,woods,7.18,convex,brown,white,7.54,15.97,white
0,0,1,2,woods,5.5,spherical,brown,white,6.28,10.99,white
0,0,1,1,woods,7.0,spherical,brown,white,7.22,12.09,white
0,0,1,2,woods,6.4,convex,brown,white,7.27,14.66,white
0,0,1,1,woods,8.54,spherical,brown,white,7.34,12.73,white
0,0,1,1,woods,8.18,spherical,brown,white,8.19,14.26,white
0,0,1,1,woods,8.41,spherical,brown,white,8.35,15.84,white
0,0,1,2,woods,7.43,convex,brown,white,8.25,14.89,white
0,0,1,2,woods,7.59,spherical,brown,white,7.86,12.64,white
0,0,1,2,woods,7.52,spherical,brown,white,8.63,18.21,white
0,0,1,1,woods,8.1,spherical,brown,white,8.07,13.67,white
0,0,1,2,woods,6.87,convex,brown,white,7.31,14.17,white
0,0,1,1,woods,6.91,convex,brown,white,8.16,16.1,white
0,0,1,2,woods,8.0,convex,brown,white,7.58,15.87,white
0,0,1,1,woods,8.48,spherical,brown,white,8.75,16.35,white
0,0,1,2,woods,7.47,spherical,brown,white,9.1,15.54,white
0,0,1,1,woods,7.72,spherical,brown,white,8.98,17.12,white
0,0,1,1,woods,6.29,spherical,brown,white,7.56,13.69,white
0,0,1,1,woods,7.24,convex,brown,white,8.56,14.83,white
0,0,1,2,woods,8.2,spherical,brown,white,8.5,16.31,white
0,0,1,2,woods,8.59,spherical,brown,white,7.53,16.05,white
0,0,1,1,woods,7.43,spherical,brown,white,8.36,16.23,white
0,0,1,1,woods,7.86,convex,brown,white,7.4,13.4,white
0,0,1,1,woods,9.89,convex,brown,white,10.09,20.18,white
0,0,1,1,woods,8.61,spherical,brown,white,8.45,15.72,white
0,0,1,1,woods,7.17,convex,brown,white,7.4,15.23,white
0,0,1,1,woods,7.08,convex,brown,white,7.84,14.57,white
0,0,1,2,woods,6.57,convex,brown,white,7.84,13.75,white
0,0,1,1,woods,7.7,convex,brown,white,7.65,14.9,white
0,0,1,2,woods,7.21,convex,brown,white,8.12,14.11,white
0,0,1,1,woods,7.83,spherical,brown,white,8.84,15.88,white
0,0,1,2,woods,7.53,convex,brown,white,7.79,16.13,white
0,0,1,1,woods,7.93,spherical,brown,white,7.78,14.43,white
0,0,1,2,woods,7.93,convex,brown,white,7.58,14.61,white
0,0,1,1,woods,8.7,convex,brown,white,8.62,16.83,white
0,0,1,1,woods,7.09,spherical,brown,white,7.71,12.91,white
0,0,1,1,woods,8.35,convex,brown,white,8.79,18.48,white
0,0,1,2,woods,6.15,convex,brown,white,7.45,13.62,white
0,0,1,2,woods,6.06,spherical,brown,white,6.99,11.9,white
0,0,1,1,woods,7.69,spherical,brown,white,8.65,15.55,white
0,0,1,2,woods,6.92,convex,brown,white,9.18,18.11,white
0,0,1,2,woods,7.67,convex,brown,white,7.3,14.32,white
0,0,1,1,woods,6.79,spherical,brown,white,7.47,13.65,white
0,0,1,1,woods,6.83,convex,brown,white,8.87,16.22,white
0,0,1,2,woods,6.38,convex,brown,white,8.43,14.68,white
0,0,1,2,woods,6.93,convex,brown,white,7.13,13.59,white
0,0,1,1,woods,7.71,convex,brown,white,7.47,13.22,white
0,0,1,2,woods,8.43,convex,brown,white,8.61,17.4,white
0,0,1,1,woods,7.25,spherical,brown,white,8.74,16.56,white
0,0,1,1,woods,7.7,convex,brown,white,8.22,16.29,white
0,0,1,2,woods,7.83,spherical,brown,white,7.78,13.22,white
0,0,1,2,woods,7.75,spherical,brown,white,8.8,16.71,white
0,0,1,2,woods,8.94,spherical,brown,white,9.75,20.04,white
0,0,1,2,woods,6.34,convex,brown,white,7.75,15.82,white
0,0,1,1,woods,5.85,convex,brown,white,6.96,11.62,white
0,0,1,1,woods,7.54,convex,brown,white,7.37,14.53,white
0,0,1,2,woods,6.96,convex,brown,white,8.48,18.23,white
0,0,1,1,woods,8.0,convex,brown,white,8.09,15.26,white
0,0,1,1,woods,8.76,spherical,brown,white,7.94,17.4,white
0,0,1,2,woods,7.42,convex,brown,white,8.34,16.0,white
0,0,1,1,woods,6.71,spherical,brown,white,7.42,14.02,white
0,0,1,2,woods,7.13,spherical,brown,white,7.17,13.12,white
0,0,1,2,woods,8.33,spherical,brown,white,7.59,16.06,white
0,0,1,1,woods,7.24,convex,brown,white,8.66,15.56,white
0,0,1,2,woods,8.7,convex,brown,white,8.67,17.02,white
0,0,1,2,woods,7.66,convex,brown,white,8.36,16.23,white
0,0,1,2,woods,8.14,spherical,brown,white,7.46,14.82,white
0,0,1,1,woods,7.42,spherical,brown,white,7.82,16.31,white
0,0,1,1,woods,8.01,convex,brown,white,8.08,15.84,white
0,0,1,2,woods,7.71,spherical,brown,white,7.19,11.56,white
0,0,1,1,woods,7.94,spherical,brown,white,8.19,16.61,white
0,0,1,1,woods,8.53,convex,brown,white,8.66,15.8,white
0,0,1,2,woods,7.82,convex,brown,white,7.97,14.3,white
0,0,1,1,woods,7.18,spherical,brown,white,7.46,15.77,white
0,0,1,1,woods,6.91,convex,brown,white,8.12,14.63,white
0,0,1,2,woods,7.69,spherical,brown,white,9.26,18.08,white
0,0,1,2,woods,7.39,convex,brown,white,7.66,13.81,white
0,0,1,1,woods,8.05,spherical,brown,white,8.66,16.12,white
0,0,1,1,woods,6.26,convex,brown,white,7.63,12.84,white
0,0,1,2,woods,7.17,spherical,brown,white,7.94,14.74,white
0,0,1,2,woods,7.52,spherical,brown,white,8.06,14.48,white
0,0,1,1,woods,7.56,spherical,brown,white,7.76,16.14,white
0,0,1,2,woods,8.43,spherical,brown,white,8.16,17.47,white
0,0,1,1,woods,6.43,convex,brown,white,6.84,13.03,white
0,0,1,2,woods,7.97,spherical,brown,white,7.35,13.43,white
0,0,1,1,woods,8.54,spherical,brown,white,9.49,17.22,white
0,0,1,2,woods,6.05,convex,brown,white,7.31,14.96,white
0,0,1,1,woods,8.84,spherical,brown,white,8.12,16.65,white
0,0,1,2,woods,6.29,spherical,brown,white,6.37,13.51,white
0,0,1,1,woods,9.15,spherical,brown,white,8.16,14.71,white
0,0,1,1,woods,6.59,convex,brown,white,7.08,15.42,white
0,0,1,2,woods,7.38,spherical,brown,white,8.73,17.96,white
0,0,1,2,woods,7.61,convex,brown,white,7.94,15.11,white
0,0,1,1,woods,9.06,convex,brown,white,8.11,17.08,white
0,0,1,2,woods,7.31,convex,brown,white,6.75,12.94,white
0,0,1,1,woods,8.19,spherical,brown,white,7.42,13.65,white
0,0,1,2,woods,7.86,convex,brown,white,8.32,16.44,white
0,0,1,2,woods,8.03,convex,brown,white,8.78,16.77,white
0,0,1,1,woods,8.38,convex,brown,white,9.13,17.14,white
0,0,1,1,woods,6.44,spherical,brown,white,8.12,15.42,white
0,0,1,1,woods,7.33,spherical,brown,white,7.11,11.91,white
0,0,1,2,woods,7.97,spherical,brown,white,8.22,14.95,white
0,0,1,1,woods,7.13,convex,brown,white,8.93,18.96,white
0,0,1,1,woods,7.02,convex,brown,white,6.7,11.31,white
0,0,1,1,woods,8.6,convex,brown,white,7.39,14.85,white
0,0,1,1,woods,8.22,convex,brown,white,8.36,15.0,white
0,0,1,1,woods,6.49,convex,brown,white,7.12,12.72,white
0,0,1,1,woods,6.88,spherical,brown,white,7.52,13.7,white
0,0,1,2,woods,7.77,spherical,brown,white,9.07,15.49,white
0,0,1,2,woods,7.7,spherical,brown,white,7.23,14.52,white
0,0,1,2,woods,6.14,spherical,brown,white,6.93,15.14,white
0,0,1,1,woods,8.26,spherical,brown,white,7.52,14.29,white
0,0,1,1,woods,8.88,convex,brown,white,8.65,15.99,white
0,0,1,1,woods,6.77,convex,brown,white,8.44,13.24,white
0,0,1,2,woods,7.86,convex,brown,white,7.62,14.45,white
0,0,1,1,woods,7.21,convex,brown,white,6.8,15.25,white
0,0,1,2,woods,7.92,spherical,brown,white,7.39,14.99,white
0,0,1,1,woods,8.04,convex,brown,white,8.67,15.26,white
0,0,1,2,woods,7.78,spherical,brown,white,7.81,14.95,white
0,0,1,1,woods,8.11,convex,brown,white,7.12,14.4,white
0,0,1,1,woods,8.84,spherical,brown,white,8.69,17.38,white
0,0,1,1,woods,7.24,spherical,brown,white,8.33,15.77,white
0,0,1,1,woods,8.61,spherical,brown,white,8.45,15.61,white
0,0,1,1,woods,7.69,convex,brown,white,8.07,16.87,white
0,0,1,1,woods,8.14,spherical,brown,white,8.67,15.08,white
0,0,1,2,woods,6.06,convex,brown,white,8.02,16.17,white
0,0,1,2,woods,5.68,convex,brown,white,6.86,15.3,white
0,0,1,2,woods,8.2,spherical,brown,white,8.18,15.44,white
0,0,1,2,woods,8.62,convex,brown,white,8.43,16.99,white
0,0,1,2,woods,6.63,convex,brown,white,8.06,14.05,white
0,0,1,2,woods,7.72,spherical,brown,white,8.41,16.69,white
0,0,1,2,woods,6.24,convex,brown,white,7.93,13.72,white
0,0,1,2,woods,7.79,convex,brown,white,6.91,14.5,white
0,0,1,2,woods,8.21,spherical,brown,white,9.0,17.64,white
0,0,1,2,woods,7.08,spherical,brown,white,7.77,15.05,white
0,0,1,2,woods,8.44,spherical,brown,white,9.54,18.2,white
0,0,1,1,woods,7.29,convex,brown,white,7.27,14.35,white
0,0,1,1,woods,9.1,spherical,brown,white,8.61,18.79,white
0,0,1,2,woods,7.54,spherical,brown,white,7.96,13.51,white
0,0,1,1,woods,8.28,convex,brown,white,7.92,15.61,white
0,0,1,2,woods,7.37,convex,brown,white,8.08,15.43,white
0,0,1,2,woods,8.23,convex,brown,white,7.13,12.2,white
0,0,1,2,woods,8.45,convex,brown,white,7.84,14.45,white
0,0,1,2,woods,8.31,spherical,brown,white,7.46,13.14,white
0,0,1,1,woods,7.03,spherical,brown,white,6.71,10.67,white
0,0,1,2,woods,8.49,convex,brown,white,8.66,16.41,white
0,0,1,2,woods,6.64,convex,brown,white,7.12,14.16,white
0,0,1,2,woods,8.87,spherical,brown,white,9.29,17.1,white
0,0,1,1,woods,6.58,spherical,brown,white,7.21,13.47,white
0,0,1,1,woods,6.8,convex,brown,white,7.47,14.3,white
0,0,1,2,woods,7.59,spherical,brown,white,7.77,13.71,white
0,0,1,2,woods,7.42,spherical,brown,white,7.41,14.04,white
0,0,1,2,woods,8.63,convex,brown,white,7.88,15.96,white
0,0,1,2,woods,8.05,convex,brown,white,8.74,16.01,white
0,0,1,1,woods,7.31,spherical,brown,white,7.26,13.97,white
0,0,1,2,woods,9.3,spherical,brown,white,9.0,16.33,white
0,0,1,2,woods,8.19,convex,brown,white,8.78,16.05,white
0,0,1,1,woods,7.74,convex,brown,white,7.95,16.52,white
0,0,1,2,woods,7.55,convex,brown,white,7.58,14.49,white
0,0,1,2,woods,8.27,convex,brown,white,8.65,16.27,white
0,0,1,2,woods,5.81,spherical,brown,white,7.19,13.68,white
0,0,1,1,woods,7.03,spherical,brown,white,7.95,12.54,white
0,0,1,1,woods,6.88,convex,brown,white,7.51,13.83,white
0,0,1,2,woods,7.19,convex,brown,white,8.08,12.86,white
0,0,1,2,woods,8.01,spherical,brown,white,7.3,13.64,white
0,0,1,1,woods,7.65,spherical,brown,white,8.63,17.31,white
0,0,1,2,woods,6.28,convex,brown,white,7.72,11.83,white
0,0,1,2,woods,7.42,spherical,brown,white,7.89,13.94,white
0,0,1,2,woods,6.44,spherical,brown,white,7.46,9.92,white
0,0,1,1,woods,8.36,spherical,brown,white,7.65,15.22,white
0,0,1,1,woods,7.53,convex,brown,white,7.99,15.99,white
0,0,1,2,woods,7.64,convex,brown,white,8.31,13.47,white
0,0,1,1,woods,7.36,spherical,brown,white,8.28,16.35,white
0,0,1,1,woods,6.32,spherical,brown,white,6.7,10.75,white
0,0,1,2,woods,7.77,spherical,brown,white,8.87,17.98,white
0,0,1,2,woods,5.18,convex,brown,white,7.35,11.91,white
0,0,1,2,woods,6.99,convex,brown,white,7.87,14.7,white
0,0,1,1,woods,7.75,convex,brown,white,7.34,13.45,white
0,0,1,2,woods,7.65,convex,brown,white,7.81,13.96,white
0,0,1,2,woods,6.87,spherical,brown,white,8.2,15.0,white
0,0,1,2,woods,8.44,spherical,brown,white,9.08,16.19,white
0,0,1,1,woods,7.81,convex,brown,white,7.78,12.57,white
0,0,1,1,woods,7.68,convex,brown,white,8.57,14.79,white
0,0,1,2,woods,8.57,convex,brown,white,7.63,16.07,white
0,0,1,1,woods,7.25,spherical,brown,white,8.11,14.94,white
0,0,1,2,woods,8.34,spherical,brown,white,8.82,16.32,white
0,0,1,1,woods,7.06,convex,brown,white,8.13,14.14,white
0,0,1,2,woods,5.94,convex,brown,white,7.94,15.37,white
0,0,1,2,woods,8.89,convex,brown,white,8.65,14.81,white
0,0,1,2,woods,7.62,convex,brown,white,6.76,10.96,white
0,0,1,2,woods,8.08,spherical,brown,white,8.5,15.03,white
0,0,1,2,woods,8.05,spherical,brown,white,8.73,16.01,white
0,0,1,1,woods,6.43,spherical,brown,white,7.83,16.22,white
0,0,1,1,woods,6.99,convex,brown,white,6.51,13.6,white
0,0,1,1,woods,6.66,spherical,brown,white,7.39,15.45,white
0,0,1,1,woods,7.37,spherical,brown,white,7.45,14.17,white
0,0,1,1,woods,6.46,spherical,brown,white,7.74,14.7,white
0,0,1,2,woods,6.68,convex,brown,white,7.16,14.87,white
0,0,1,2,woods,6.15,spherical,brown,white,7.16,13.02,white
0,0,1,1,woods,8.8,spherical,brown,white,8.72,18.11,white
0,0,1,1,woods,7.8,spherical,brown,white,8.92,15.9,white
0,0,1,1,woods,7.51,convex,brown,white,8.49,17.11,white
0,0,1,2,woods,6.4,spherical,brown,white,8.37,15.59,white
0,0,1,2,woods,7.64,convex,brown,white,7.64,14.7,white
0,0,1,1,woods,6.69,convex,brown,white,8.2,14.05,white
0,0,1,1,woods,8.64,convex,brown,white,8.11,15.81,white
0,0,1,1,woods,6.74,spherical,brown,white,7.94,16.26,white
0,0,1,2,woods,6.23,spherical,brown,white,6.69,13.28,white
0,0,1,2,woods,6.38,convex,brown,white,7.89,11.89,white
0,0,1,2,woods,8.36,convex,brown,white,8.13,14.06,white
0,0,1,2,woods,7.99,spherical,brown,white,8.57,15.44,white
0,0,1,1,woods,8.28,convex,brown,white,9.79,18.79,white
0,0,1,1,woods,7.98,convex,brown,white,7.95,14.5,white
0,0,1,2,woods,6.14,convex,brown,white,7.2,13.51,white
0,0,1,1,woods,7.02,convex,brown,white,8.27,15.39,white
0,0,1,2,woods,7.66,spherical,brown,white,7.08,14.4,white
0,0,1,1,woods,6.91,convex,brown,white,7.15,11.66,white
0,0,1,2,woods,8.63,convex,brown,white,8.34,16.12,white
0,0,1,2,woods,7.96,convex,brown,white,8.64,15.03,white
0,0,1,1,woods,7.75,convex,brown,white,8.15,16.26,white
0,0,1,2,woods,9.14,convex,brown,white,9.43,17.31,white
0,0,1,1,woods,6.21,spherical,brown,white,7.33,14.8,white
0,0,1,1,woods,7.85,spherical,brown,white,8.69,16.55,white
0,0,1,2,woods,7.52,convex,brown,white,8.09,15.99,white
0,0,1,2,woods,8.29,spherical,brown,white,8.36,16.11,white
0,0,1,2,woods,7.33,spherical,brown,white,8.65,15.49,white
0,0,1,1,woods,7.43,spherical,brown,white,7.39,12.12,white
0,0,1,1,woods,8.26,convex,brown,white,7.98,13.82,white
0,0,1,1,woods,8.46,convex,brown,white,8.14,14.63,white
0,0,1,2,woods,8.33,convex,brown,white,7.98,13.95,white
0,0,1,2,woods,7.07,spherical,brown,white,7.16,13.24,white
0,0,1,1,woods,8.41,spherical,brown,white,8.0,15.8,white
0,0,1,1,woods,6.6,spherical,brown,white,8.2,13.7,white
0,0,1,1,woods,7.93,convex,brown,white,7.51,15.27,white
0,0,1,2,woods,7.85,spherical,brown,white,7.0,12.25,white
0,0,1,2,woods,6.32,spherical,brown,white,7.46,13.16,white
0,0,1,1,woods,7.51,convex,brown,white,8.04,14.59,white
0,0,1,1,woods,6.97,spherical,brown,white,8.01,15.94,white
0,0,1,1,woods,7.1,spherical,brown,white,7.75,16.06,white
0,0,1,1,woods,8.43,convex,brown,white,9.37,18.78,white
0,0,1,2,woods,6.15,convex,brown,white,7.57,13.47,white
0,0,1,2,woods,9.98,spherical,brown,white,9.53,18.08,white
0,0,1,1,woods,7.48,spherical,brown,white,8.69,16.76,white
0,0,1,2,woods,7.93,spherical,brown,white,8.71,16.14,white
0,0,1,1,woods,5.6,convex,brown,white,7.02,13.74,white
0,0,1,1,woods,7.11,spherical,brown,white,7.91,12.46,white
0,0,1,1,woods,8.66,spherical,brown,white,7.74,14.41,white
0,0,1,1,woods,8.08,spherical,brown,white,7.99,14.06,white
0,0,1,2,woods,7.76,spherical,brown,white,8.13,14.7,white
0,0,1,1,woods,6.41,spherical,brown,white,6.86,11.78,white
0,0,1,1,woods,8.46,convex,brown,white,8.85,17.91,white
0,0,1,1,woods,7.39,spherical,brown,white,7.83,17.28,white
0,0,1,2,woods,7.47,spherical,brown,white,7.56,13.92,white
0,0,1,1,woods,7.62,spherical,brown,white,8.99,17.99,white
0,0,1,1,woods,9.23,convex,brown,white,8.5,16.49,white
0,0,1,2,woods,8.12,convex,brown,white,8.6,17.14,white
0,0,1,2,woods,7.9,spherical,brown,white,7.5,16.17,white
0,0,1,1,woods,8.36,convex,brown,white,9.84,19.31,white
0,0,1,1,woods,6.64,spherical,brown,white,7.32,13.49,white
0,0,1,1,woods,7.57,convex,brown,white,6.48,11.16,white
0,0,1,2,woods,11.82,flat,gray,white,11.38,16.27,white
0,0,1,2,woods,11.96,flat,gray,white,10.95,14.16,white
0,0,1,2,woods,10.47,convex,gray,white,10.81,15.5,white
0,0,1,1,woods,11.94,convex,gray,white,10.62,12.62,white
0,0,1,2,woods,13.15,flat,gray,white,11.3,16.25,white
0,0,1,2,woods,11.99,convex,gray,white,11.2,14.27,white
0,0,1,1,woods,11.44,convex,brown,white,10.86,14.21,white
0,0,1,1,woods,11.84,convex,brown,white,10.85,14.53,white
0,0,1,2,woods,12.26,flat,brown,white,11.3,16.66,white
0,0,1,1,woods,13.34,flat,brown,white,11.41,16.86,white
0,0,1,2,woods,12.42,convex,brown,white,10.87,14.62,white
0,0,1,1,woods,12.48,convex,gray,white,11.33,15.2,white
0,0,1,1,woods,12.68,convex,gray,white,11.16,16.42,white
0,0,1,2,woods,13.92,convex,gray,white,11.11,16.89,white
0,0,1,1,woods,12.37,convex,gray,white,11.17,16.87,white
0,0,1,1,woods,13.21,flat,gray,white,11.37,17.88,white
0,0,1,1,woods,11.17,flat,brown,white,10.98,14.33,white
0,0,1,1,woods,11.71,convex,brown,white,10.43,11.23,white
0,0,1,2,woods,12.69,convex,brown,white,11.0,15.32,white
0,0,1,1,woods,13.31,flat,gray,white,11.22,14.56,white
0,0,1,2,woods,11.78,flat,gray,white,10.89,16.02,white
0,0,1,2,woods,12.74,convex,gray,white,11.16,15.27,white
0,0,1,1,woods,11.6,flat,gray,white,10.94,12.5,white
0,0,1,1,woods,12.27,convex,gray,white,11.2,13.53,white
0,0,1,2,woods,11.49,convex,brown,white,10.93,13.87,white
0,0,1,2,woods,13.31,flat,gray,white,11.13,14.75,white
0,0,1,1,woods,12.32,convex,brown,white,10.96,13.98,white
0,0,1,2,woods,11.23,convex,gray,white,10.4,13.71,white
0,0,1,1,woods,13.02,flat,brown,white,11.12,13.55,white
0,0,1,1,woods,12.33,convex,gray,white,11.29,16.58,white
0,0,1,2,woods,13.21,convex,brown,white,10.96,16.36,white
0,0,1,2,woods,12.48,flat,gray,white,11.04,17.03,white
0,0,1,2,woods,12.62,convex,brown,white,11.03,14.16,white
0,0,1,1,woods,12.59,flat,gray,white,11.31,16.73,white
0,0,1,2,woods,12.32,flat,gray,white,11.1,15.04,white
0,0,1,1,woods,12.79,flat,brown,white,10.46,14.5,white
0,0,1,1,woods,13.55,flat,gray,white,10.8,15.62,white
0,0,1,1,woods,12.5,convex,gray,white,11.06,12.09,white
0,0,1,2,woods,12.16,flat,brown,white,11.03,15.01,white
0,0,1,1,woods,13.57,flat,gray,white,11.41,15.76,white
0,0,1,2,woods,12.43,convex,gray,white,11.13,15.59,white
0,0,1,2,woods,12.44,flat,brown,white,10.85,14.31,white
0,0,1,2,woods,11.39,convex,brown,white,11.31,13.1,white
0,0,1,2,woods,13.9,flat,gray,white,11.43,18.35,white
0,0,1,1,woods,12.75,convex,gray,white,10.33,10.91,white
0,0,1,1,woods,13.05,convex,brown,white,10.87,15.08,white
0,0,1,1,woods,12.13,convex,gray,white,10.68,14.4,white
0,0,1,1,woods,11.09,flat,gray,white,10.27,12.11,white
0,0,1,2,woods,12.02,convex,brown,white,11.19,13.2,white
0,0,1,2,woods,10.76,convex,gray,white,11.03,12.81,white
0,0,1,1,woods,12.14,convex,brown,white,11.07,13.65,white
0,0,1,1,woods,12.56,convex,gray,white,10.73,14.98,white
0,0,1,1,woods,12.23,flat,brown,white,11.28,12.73,white
0,0,1,2,woods,12.32,flat,brown,white,10.66,12.57,white
0,0,1,1,woods,12.72,flat,brown,white,11.56,17.54,white
0,0,1,1,woods,11.61,flat,brown,white,10.94,14.61,white
0,0,1,2,woods,13.13,convex,brown,white,10.89,16.43,white
0,0,1,2,woods,12.96,flat,gray,white,10.91,15.36,white
0,0,1,1,woods,11.93,flat,brown,white,10.86,16.08,white
0,0,1,2,woods,11.41,flat,brown,white,10.86,13.34,white
0,0,1,2,woods,11.06,convex,gray,white,10.14,14.78,white
0,0,1,2,woods,10.88,convex,brown,white,10.78,12.34,white
0,0,1,2,woods,11.19,convex,gray,white,10.2,11.89,white
0,0,1,2,woods,12.38,flat,gray,white,10.93,14.94,white
0,0,1,2,woods,12.28,convex,brown,white,11.03,17.25,white
0,0,1,2,woods,12.96,convex,gray,white,11.46,17.35,white
0,0,1,1,woods,13.22,convex,gray,white,11.53,16.0,white
0,0,1,2,woods,13.46,flat,gray,white,10.91,17.07,white
0,0,1,2,woods,13.17,flat,gray,white,11.03,15.58,white
0,0,1,2,woods,12.41,flat,gray,white,11.26,16.57,white
0,0,1,1,woods,12.1,convex,gray,white,10.49,14.84,white
0,0,1,2,woods,10.3,flat,gray,white,10.77,13.89,white
0,0,1,2,woods,12.17,flat,brown,white,11.16,15.44,white
0,0,1,1,woods,12.72,flat,brown,white,10.87,16.28,white
0,0,1,2,woods,13.51,convex,gray,white,11.29,15.67,white
0,0,1,1,woods,11.29,convex,brown,white,10.7,13.66,white
0,0,1,2,woods,12.4,flat,gray,white,11.14,15.52,white
0,0,1,1,woods,14.55,convex,gray,white,11.32,16.34,white
0,0,1,2,woods,12.41,convex,brown,white,11.0,12.57,white
0,0,1,2,woods,12.22,convex,brown,white,10.8,14.88,white
0,0,1,2,woods,13.14,convex,gray,white,10.6,14.12,white
0,0,1,2,woods,12.25,convex,gray,white,10.79,15.06,white
0,0,1,2,woods,12.54,convex,brown,white,11.19,13.84,white
0,0,1,2,woods,12.3,flat,brown,white,11.11,14.23,white
0,0,1,1,woods,11.87,convex,gray,white,11.32,16.4,white
0,0,1,2,woods,13.61,convex,brown,white,10.98,17.35,white
0,0,1,2,woods,11.14,convex,brown,white,10.54,11.28,white
0,0,1,2,woods,12.23,flat,gray,white,11.6,15.02,white
0,0,1,1,woods,13.24,flat,gray,white,11.22,16.26,white
0,0,1,2,woods,13.26,flat,gray,white,11.18,17.57,white
0,0,1,1,woods,11.91,flat,gray,white,10.89,15.15,white
0,0,1,1,woods,13.65,convex,brown,white,11.38,16.39,white
0,0,1,1,woods,12.25,flat,brown,white,10.64,13.56,white
0,0,1,1,woods,12.42,convex,gray,white,10.66,12.68,white
0,0,1,1,woods,12.06,convex,brown,white,10.92,13.86,white
0,0,1,1,woods,12.61,convex,gray,white,11.0,14.48,white
0,0,1,1,woods,12.7,convex,gray,white,11.26,14.18,white
0,0,1,2,woods,13.5,flat,brown,white,10.78,14.5,white
0,0,1,2,woods,11.8,convex,gray,white,10.84,12.78,white
0,0,1,1,woods,12.68,flat,brown,white,10.52,12.99,white
0,0,1,2,woods,14.02,flat,brown,white,11.2,18.4,white
0,0,1,1,woods,11.35,convex,gray,white,10.58,12.9,white
